,Channels,long,lat,arrival time
2240,2670.0,-121.877255045,37.3483180537,328.904877626
2241,2671.0,-121.877246012,37.3483223736,328.983426358
2242,2672.0,-121.877236629,37.348326861,329.065015002
2243,2673.0,-121.87722726,37.3483313423,329.146479195
2244,2674.0,-121.877218112,37.3483357172,329.226031063
2245,2675.0,-121.877208887,37.3483401293,329.306256716
2246,2676.0,-121.87719954,37.3483445997,329.387534861
2247,2677.0,-121.877190257,37.3483490393,329.468256145
2248,2678.0,-121.877181073,37.3483534314,329.548116929
2249,2679.0,-121.877172035,37.348357754,329.626706503
2250,2680.0,-121.877163089,37.3483620325,329.70449083
2251,2681.0,-121.877153866,37.3483664436,329.784693592
2252,2682.0,-121.877144644,37.3483708541,329.864886421
2253,2683.0,-121.877134948,37.3483754927,329.945983264
2254,2684.0,-121.877124407,37.3483806426,330.02945841
2255,2685.0,-121.877114334,37.3483857507,330.113599873
2256,2686.0,-121.877104964,37.3483905061,330.1975171
2257,2687.0,-121.877095541,37.3483952877,330.281917951
2258,2688.0,-121.877085829,37.348400216,330.368886489
2259,2689.0,-121.87707606,37.3484051735,330.456359648
2260,2690.0,-121.877066177,37.3484101887,330.544865554
2261,2691.0,-121.877056009,37.3484153484,330.635910761
2262,2692.0,-121.877045614,37.3484206238,330.729006543
2263,2693.0,-121.877035246,37.3484258853,330.821861113
2264,2694.0,-121.877024949,37.3484311105,330.914217619
2265,2695.0,-121.877015001,37.3484361547,331.005711792
2266,2696.0,-121.877005176,37.3484410666,331.097280736
2267,2697.0,-121.876995146,37.3484460817,331.188476965
2268,2698.0,-121.876985324,37.3484509922,331.277746723
2269,2699.0,-121.876975272,37.3484560184,331.369132398
2270,2700.0,-121.876965175,37.3484610667,331.46092009
2271,2701.0,-121.876955193,37.3484660579,331.551670081
2272,2702.0,-121.876945255,37.3484710267,331.642012767
2273,2703.0,-121.87693522,37.3484760448,331.73324264
2274,2704.0,-121.876925428,37.3484809406,331.82227117
2275,2705.0,-121.87691551,37.3484858996,331.912422146
2276,2706.0,-121.876905537,37.3484908863,332.003191046
2277,2707.0,-121.876895685,37.348495812,332.095556489
2278,2708.0,-121.876885793,37.3485007581,332.188276475
2279,2709.0,-121.876875964,37.3485056727,332.280437152
2280,2710.0,-121.876866269,37.3485105202,332.371341689
2281,2711.0,-121.876856582,37.3485153633,332.462135521
2282,2712.0,-121.876846891,37.3485202093,332.552999941
2283,2713.0,-121.876837265,37.3485250219,332.643229712
2284,2714.0,-121.876827722,37.3485297938,332.73269012
2285,2715.0,-121.876818393,37.3485344584,332.820170448
2286,2716.0,-121.876809113,37.3485390982,332.907175384
2287,2717.0,-121.87680032,37.3485434963,332.994424483
2288,2718.0,-121.876791695,37.348547681,333.080574554
2289,2719.0,-121.876782379,37.3485521937,333.168262545
2290,2720.0,-121.876773032,37.3485567209,333.255891504
2291,2721.0,-121.876763842,37.3485611722,333.342058045
2292,2722.0,-121.876753422,37.3485662195,333.439750794
2293,2723.0,-121.87674257,37.3485714758,333.541467763
2294,2724.0,-121.876731797,37.3485766939,333.642469557
2295,2725.0,-121.876721151,37.3485818507,333.742281911
2296,2726.0,-121.876710567,37.3485869775,333.841511173
2297,2727.0,-121.876700657,37.3485917783,333.938069114
2298,2728.0,-121.876691698,37.3485960235,334.032894844
2299,2729.0,-121.876682464,37.3486002039,334.126756714
2300,2730.0,-121.876672711,37.348604623,334.218187975
2301,2731.0,-121.876663167,37.3486089475,334.307651013
2302,2732.0,-121.876653816,37.3486131851,334.395328122
2303,2733.0,-121.876644646,37.3486173399,334.481284228
2304,2734.0,-121.876635721,37.3486213844,334.564968802
2305,2735.0,-121.876627167,37.34862526,334.6451661
2306,2736.0,-121.876618544,37.3486291671,334.725968371
2307,2737.0,-121.876609984,37.3486330466,334.806245952
2308,2738.0,-121.87660156,37.3486368633,334.885230704
2309,2739.0,-121.876593373,37.3486405729,334.961958042
2310,2740.0,-121.876585419,37.3486441773,335.036538868
2311,2741.0,-121.876577554,37.348647741,335.110273496
2312,2742.0,-121.876569684,37.3486513073,335.184064574
2313,2743.0,-121.876561441,37.3486550424,335.26133069
2314,2744.0,-121.876552972,37.3486588803,335.340743366
2315,2745.0,-121.876544307,37.3486628061,335.421980217
2316,2746.0,-121.876535865,37.3486666314,335.501097653
2317,2747.0,-121.876527332,37.348670498,335.581108312
2318,2748.0,-121.876518919,37.3486743102,335.659987703
2319,2749.0,-121.876510669,37.3486780485,335.737332457
2320,2750.0,-121.876502365,37.348681811,335.815178158
2321,2751.0,-121.87649415,37.3486855333,335.892187226
2322,2752.0,-121.876485014,37.3486896779,335.969715772
2323,2753.0,-121.876475509,37.3486942027,336.047701265
2324,2754.0,-121.876467126,37.348698323,336.124580285
2325,2755.0,-121.876459336,37.3487021542,336.201183947
2326,2756.0,-121.87645148,37.3487060185,336.278482503
2327,2757.0,-121.876443851,37.34870977,336.353525894
2328,2758.0,-121.876436081,37.3487135914,336.429943099
2329,2759.0,-121.876428311,37.348717413,336.506380175
2330,2760.0,-121.876420639,37.3487211859,336.581830606
2331,2761.0,-121.876413049,37.3487249188,336.656489035
2332,2762.0,-121.876405255,37.3487287519,336.733150697
2333,2763.0,-121.87639742,37.3487326053,336.810227189
2334,2764.0,-121.876389665,37.3487364188,336.886510966
2335,2765.0,-121.876381295,37.3487405367,336.964132915
2336,2766.0,-121.876372524,37.3487449675,337.04253942
2337,2767.0,-121.876364233,37.3487492501,337.121499798
2338,2768.0,-121.876356502,37.3487532443,337.198800755
2339,2769.0,-121.876348665,37.3487572939,337.27719424
2340,2770.0,-121.876340388,37.3487615697,337.359958911
2341,2771.0,-121.876332014,37.3487658965,337.443678954
2342,2772.0,-121.876323654,37.3487702162,337.527286506
2343,2773.0,-121.876315266,37.3487745498,337.611197089
2344,2774.0,-121.876307006,37.348778817,337.693768785
2345,2775.0,-121.876298678,37.3487831206,337.777055749
2346,2776.0,-121.876290175,37.3487875134,337.862082571
2347,2777.0,-121.876281792,37.348791845,337.94818779
2348,2778.0,-121.876273789,37.3487959276,338.034041991
2349,2779.0,-121.876265493,37.3488000742,338.12048973
2350,2780.0,-121.876256728,37.3488044572,338.208152885
2351,2781.0,-121.876248533,37.3488085543,338.290098504
2352,2782.0,-121.876241412,37.3488121151,338.361289334
2353,2783.0,-121.8762343,37.3488156712,338.432435426
2354,2784.0,-121.87622693,37.348819356,338.506127083
2355,2785.0,-121.876219537,37.3488230528,338.580044692
2356,2786.0,-121.876211907,37.348826868,338.656383616
2357,2787.0,-121.876204014,37.3488308138,338.73528517
2358,2788.0,-121.876195752,37.3488349452,338.817902347
2359,2789.0,-121.876187164,37.3488392392,338.903788824
2360,2790.0,-121.876178361,37.3488436413,338.994641047
2361,2791.0,-121.8761696,37.3488479512,339.08672321
2362,2792.0,-121.876160372,37.348852487,339.180751542
2363,2793.0,-121.876151045,37.3488570712,339.275589118
2364,2794.0,-121.876141507,37.3488617598,339.372587413
2365,2795.0,-121.876131909,37.3488664771,339.470195668
2366,2796.0,-121.876121643,37.3488715232,339.574584685
2367,2797.0,-121.876111469,37.3488765246,339.678067624
2368,2798.0,-121.87610112,37.3488816111,339.783328191
2369,2799.0,-121.87609059,37.3488867865,339.890398847
2370,2800.0,-121.876079867,37.3488920592,339.99387296
2371,2801.0,-121.876069697,37.3488972173,340.091073536
2372,2802.0,-121.876060617,37.3489018343,340.183041575
2373,2803.0,-121.876051811,37.3489063116,340.272597461
2374,2804.0,-121.876042785,37.348910901,340.364366697
2375,2805.0,-121.876033536,37.3489156044,340.458426899
2376,2806.0,-121.876024171,37.3489203662,340.55367695
2377,2807.0,-121.876015087,37.3489249851,340.646051322
2378,2808.0,-121.876005922,37.3489296454,340.739251043
2379,2809.0,-121.875996551,37.3489344103,340.834555137
2380,2810.0,-121.875987411,37.3489390589,340.93104589
2381,2811.0,-121.875978924,37.3489432944,341.028360262
2382,2812.0,-121.875970023,37.3489475212,341.124178776
2383,2813.0,-121.875960335,37.3489521269,341.21945562
2384,2814.0,-121.875950607,37.3489567517,341.31515457
2385,2815.0,-121.875940754,37.3489614361,341.412085424
2386,2816.0,-121.875930654,37.3489662372,341.511405592
2387,2817.0,-121.875920997,37.3489708286,341.60639717
2388,2818.0,-121.875911581,37.348975305,341.699022776
2389,2819.0,-121.875902101,37.3489798116,341.792257746
2390,2820.0,-121.875892706,37.3489842785,341.884670827
2391,2821.0,-121.875883223,37.3489887867,341.977730716
2392,2822.0,-121.875873459,37.3489934343,342.071151175
2393,2823.0,-121.875863921,37.3489979764,342.161935961
2394,2824.0,-121.875854472,37.3490024758,342.251923016
2395,2825.0,-121.875844743,37.3490071089,342.344574828
2396,2826.0,-121.875834448,37.3490120114,342.442642295
2397,2827.0,-121.875823949,37.3490170103,342.542627077
2398,2828.0,-121.875813632,37.3490219234,342.640863991
2399,2829.0,-121.875803493,37.3490267519,342.737443576
2400,2830.0,-121.87579345,37.3490315336,342.833095181
2401,2831.0,-121.875783574,37.3490362369,342.928485846
2402,2832.0,-121.875774239,37.3490406473,343.022993492
2403,2833.0,-121.875764773,37.3490450036,343.117454856
2404,2834.0,-121.875754924,37.3490495371,343.211261347
2405,2835.0,-121.875745198,37.3490540141,343.303886334
2406,2836.0,-121.875735397,37.3490585252,343.397196982
2407,2837.0,-121.8757255,37.3490630817,343.491480917
2408,2838.0,-121.87571567,37.3490676062,343.585092021
2409,2839.0,-121.875705995,37.3490720598,343.677223431
2410,2840.0,-121.87569638,37.3490764861,343.768820818
2411,2841.0,-121.875687002,37.3490808027,343.858123377
2412,2842.0,-121.875677841,37.3490850196,343.945210342
2413,2843.0,-121.875668609,37.3490892733,344.031674987
2414,2844.0,-121.875658837,37.3490937835,344.12161468
2415,2845.0,-121.875648882,37.3490983781,344.213516084
2416,2846.0,-121.875638941,37.3491029662,344.305276785
2417,2847.0,-121.87562918,37.3491074715,344.39537106
2418,2848.0,-121.875619643,37.3491118733,344.483417946
2419,2849.0,-121.875610396,37.3491161408,344.568763218
2420,2850.0,-121.875600946,37.3491205026,344.655989659
2421,2851.0,-121.875591575,37.3491248278,344.742510347
2422,2852.0,-121.875582366,37.3491290783,344.827526229
2423,2853.0,-121.875573175,37.3491333198,344.912354161
2424,2854.0,-121.875564504,37.3491373236,344.997119988
2425,2855.0,-121.875555535,37.349141342,345.082171346
2426,2856.0,-121.875545606,37.3491457877,345.171238905
2427,2857.0,-121.875535635,37.3491502523,345.260529535
2428,2858.0,-121.875525836,37.3491546399,345.348271539
2429,2859.0,-121.875516176,37.3491589655,345.434782537
2430,2860.0,-121.875506337,37.3491633709,345.52289325
2431,2861.0,-121.875496561,37.3491677486,345.610448751
2432,2862.0,-121.875486994,37.3491720319,345.696122931
2433,2863.0,-121.875477542,37.3491762641,345.780764015
2434,2864.0,-121.875468048,37.3491805152,345.865775106
2435,2865.0,-121.875458083,37.3491849789,345.950727661
2436,2866.0,-121.875447468,37.3491898664,346.035656929
2437,2867.0,-121.875437117,37.3491948074,346.122715411
2438,2868.0,-121.875426743,37.3491997615,346.215600188
2439,2869.0,-121.87541657,37.3492046211,346.306710248
2440,2870.0,-121.875406595,37.3492093847,346.396042791
2441,2871.0,-121.875396692,37.3492141144,346.484718569
2442,2872.0,-121.875386826,37.3492188269,346.573071454
2443,2873.0,-121.875376995,37.3492235226,346.66111342
2444,2874.0,-121.875366923,37.3492283331,346.751320008
2445,2875.0,-121.875356792,37.3492331716,346.842054261
2446,2876.0,-121.875346771,37.3492379572,346.930633059
2447,2877.0,-121.875336159,37.3492430638,347.020825204
2448,2878.0,-121.875325688,37.3492482201,347.110914695
2449,2879.0,-121.875315789,37.3492530954,347.199552222
2450,2880.0,-121.875306414,37.3492577131,347.283517475
2451,2881.0,-121.875297358,37.3492621734,347.364611026
2452,2882.0,-121.875288323,37.3492666235,347.445514486
2453,2883.0,-121.875279164,37.3492711347,347.52753438
2454,2884.0,-121.875270015,37.3492756409,347.609468468
2455,2885.0,-121.875260772,37.3492801933,347.692239267
2456,2886.0,-121.875251691,37.3492846664,347.773562994
2457,2887.0,-121.87524281,37.3492890406,347.853103765
2458,2888.0,-121.875234138,37.3492933115,347.93135119
2459,2889.0,-121.875225917,37.349297347,348.009770784
2460,2890.0,-121.875217666,37.3493012863,348.087926618
2461,2891.0,-121.875209096,37.3493053796,348.164685035
2462,2892.0,-121.875200608,37.3493094333,348.240705982
2463,2893.0,-121.875192212,37.3493134435,348.315889297
2464,2894.0,-121.875183952,37.3493173886,348.389861394
2465,2895.0,-121.875175552,37.3493214003,348.465072246
2466,2896.0,-121.875166851,37.349325556,348.542981551
2467,2897.0,-121.875157854,37.3493298534,348.623570391
2468,2898.0,-121.875149113,37.3493340281,348.701848334
2469,2899.0,-121.875140702,37.3493380456,348.777179793
2470,2900.0,-121.875132364,37.3493420275,348.851856822
2471,2901.0,-121.875123905,37.3493460675,348.92774546
2472,2902.0,-121.875115597,37.3493500323,349.004767307
2473,2903.0,-121.875107664,37.3493537577,349.079463184
2474,2904.0,-121.875099611,37.34935754,349.152650381
2475,2905.0,-121.875091579,37.3493613127,349.225664098
2476,2906.0,-121.875083497,37.3493651085,349.299133913
2477,2907.0,-121.875075394,37.349368915,349.37281076
2478,2908.0,-121.875067275,37.3493727283,349.446614695
2479,2909.0,-121.875059131,37.3493765534,349.520654859
2480,2910.0,-121.875051192,37.349380282,349.592830179
2481,2911.0,-121.875043218,37.3493840274,349.665294041
2482,2912.0,-121.875035008,37.3493878842,349.739946542
2483,2913.0,-121.875026321,37.3493919643,349.818922518
2484,2914.0,-121.875017552,37.3493960834,349.898645157
2485,2915.0,-121.875009216,37.3493999994,349.978178683
2486,2916.0,-121.875000963,37.3494037839,350.058378924
2487,2917.0,-121.874992261,37.3494077395,350.138914332
2488,2918.0,-121.874983401,37.3494117666,350.21945212
2489,2919.0,-121.874974528,37.3494157997,350.300127554
2490,2920.0,-121.874965757,37.3494197861,350.379848966
2491,2921.0,-121.874961718,37.3494216224,350.416510046
2492,2922.0,-121.874961718,37.3494216224,350.416510046
2493,2923.0,-121.874961718,37.3494216224,350.416510046
2494,2924.0,-121.874961718,37.3494216224,350.416510046
2495,2925.0,-121.874961729,37.3494216177,350.416510046
2496,2926.0,-121.874957693,37.3494234518,350.453171125
2497,2927.0,-121.874949637,37.3494271138,350.526399239
2498,2928.0,-121.874941598,37.3494307681,350.599492282
2499,2929.0,-121.874933458,37.349434468,350.673490553
2500,2930.0,-121.8749253,37.3494381762,350.747654569
2501,2931.0,-121.874916969,37.3494419627,350.823380571
2502,2932.0,-121.874908759,37.3494456949,350.89801782
2503,2933.0,-121.874900408,37.3494494909,350.972420971
2504,2934.0,-121.874891948,37.3494533736,351.047658336
2505,2935.0,-121.874883593,37.3494572294,351.123873948
2506,2936.0,-121.874875252,37.3494610789,351.200849768
2507,2937.0,-121.874866789,37.3494649853,351.27899143
2508,2938.0,-121.874858266,37.3494689184,351.357659562
2509,2939.0,-121.874849528,37.3494729515,351.438309108
2510,2940.0,-121.874840651,37.3494770487,351.520241081
2511,2941.0,-121.874831688,37.3494811856,351.602982312
2512,2942.0,-121.874822702,37.3494853329,351.685945736
2513,2943.0,-121.874813703,37.3494894862,351.769001003
2514,2944.0,-121.874804576,37.3494936987,351.85325273
2515,2945.0,-121.874795024,37.3494981077,351.939085978
2516,2946.0,-121.874784807,37.3495028941,352.025984162
2517,2947.0,-121.874774883,37.3495076991,352.113526256
2518,2948.0,-121.874765285,37.3495123478,352.203511546
2519,2949.0,-121.874755459,37.3495171075,352.295622421
2520,2950.0,-121.874745601,37.3495218822,352.388042323
2521,2951.0,-121.874735517,37.3495267666,352.482579157
2522,2952.0,-121.874725652,37.3495315451,352.57506588
2523,2953.0,-121.874716163,37.3495361416,352.664034544
2524,2954.0,-121.874706701,37.3495407245,352.752739806
2525,2955.0,-121.874696955,37.3495454453,352.844107145
2526,2956.0,-121.874686852,37.3495503394,352.936282449
2527,2957.0,-121.87467609,37.3495556341,353.029810255
2528,2958.0,-121.874665702,37.3495609084,353.123342838
2529,2959.0,-121.874655854,37.3495659102,353.217132396
2530,2960.0,-121.874646087,37.3495708713,353.310148609
2531,2961.0,-121.874636402,37.3495757907,353.402386425
2532,2962.0,-121.874626643,37.3495807477,353.495317524
2533,2963.0,-121.874616833,37.3495857306,353.588753127
2534,2964.0,-121.874607078,37.3495906855,353.681669997
2535,2965.0,-121.874597331,37.3495956365,353.774489712
2536,2966.0,-121.874587615,37.3496005714,353.867012025
2537,2967.0,-121.874579002,37.3496049516,353.957272526
2538,2968.0,-121.874571168,37.3496087379,354.046419824
2539,2969.0,-121.874562491,37.349612738,354.134041067
2540,2970.0,-121.874553259,37.349616999,354.219253725
2541,2971.0,-121.874543713,37.349621405,354.307370008
2542,2972.0,-121.874533662,37.3496260441,354.400163578
2543,2973.0,-121.87452366,37.3496306597,354.492483825
2544,2974.0,-121.874513652,37.349635279,354.584856075
2545,2975.0,-121.874503271,37.3496400703,354.680681217
2546,2976.0,-121.87449291,37.3496448522,354.776322988
2547,2977.0,-121.874482794,37.3496495211,354.869693486
2548,2978.0,-121.874472832,37.3496541193,354.961663334
2549,2979.0,-121.874462817,37.3496587416,355.054125223
2550,2980.0,-121.874452764,37.3496633811,355.146908733
2551,2981.0,-121.874442576,37.3496680831,355.240927049
2552,2982.0,-121.874432546,37.3496727129,355.333537006
2553,2983.0,-121.87442261,37.3496772986,355.425257651
2554,2984.0,-121.874412964,37.3496817508,355.514301698
2555,2985.0,-121.874403429,37.349686151,355.602301693
2556,2986.0,-121.874393939,37.3496905314,355.689908649
2557,2987.0,-121.874384371,37.3496949471,355.778234133
2558,2988.0,-121.87437484,37.3496993458,355.866204328
2559,2989.0,-121.874365595,37.349703613,355.950386171
2560,2990.0,-121.874356182,37.3497079891,356.033894161
2561,2991.0,-121.874346632,37.3497124748,356.119128326
2562,2992.0,-121.874337206,37.3497169018,356.204831912
2563,2993.0,-121.874327802,37.3497213188,356.290309556
2564,2994.0,-121.874318399,37.3497257355,356.375782485
2565,2995.0,-121.874309225,37.3497300446,356.459175447
2566,2996.0,-121.874300102,37.3497343297,356.542133703
2567,2997.0,-121.874290836,37.3497386816,356.626371296
2568,2998.0,-121.874281656,37.3497429933,356.709798964
2569,2999.0,-121.874272644,37.3497472264,356.791739887
2570,3000.0,-121.874263771,37.3497513938,356.872397465
2571,3001.0,-121.874255289,37.3497553788,356.95239368
2572,3002.0,-121.874247499,37.3497589718,357.030313048
2573,3003.0,-121.874239423,37.3497625858,357.107191234
2574,3004.0,-121.874230841,37.3497664288,357.184048322
2575,3005.0,-121.874222559,37.3497701369,357.258215466
2576,3006.0,-121.874214566,37.3497737158,357.329794117
2577,3007.0,-121.874206466,37.3497773428,357.402338789
2578,3008.0,-121.874198063,37.3497811054,357.477571826
2579,3009.0,-121.874189499,37.3497849402,357.554272624
2580,3010.0,-121.874181113,37.349788695,357.629376678
2581,3011.0,-121.8741729,37.3497923724,357.702921614
2582,3012.0,-121.874164852,37.3497959762,357.775008642
2583,3013.0,-121.874156813,37.3497995755,357.846988805
2584,3014.0,-121.8741487,37.3498032084,357.919654704
2585,3015.0,-121.87414052,37.3498068707,357.992894042
2586,3016.0,-121.874132147,37.3498106199,358.067861529
2587,3017.0,-121.874123702,37.3498144016,358.143508878
2588,3018.0,-121.874115405,37.3498181163,358.217807655
2589,3019.0,-121.874107131,37.3498218215,358.291912448
2590,3020.0,-121.874098803,37.3498255501,358.366477161
2591,3021.0,-121.874090464,37.3498292843,358.441160318
2592,3022.0,-121.874082002,37.3498330728,358.516935906
2593,3023.0,-121.874073434,37.3498369093,358.593665472
2594,3024.0,-121.8740647,37.3498408201,358.671885467
2595,3025.0,-121.874056024,37.349844705,358.74956121
2596,3026.0,-121.874047686,37.3498484386,358.824235004
2597,3027.0,-121.874039681,37.3498520227,358.89593983
2598,3028.0,-121.87403179,37.3498555559,358.968149634
2599,3029.0,-121.874024254,37.3498588958,359.039080696
2600,3030.0,-121.874017081,37.3498620479,359.105710114
2601,3031.0,-121.874009501,37.349865378,359.174603502
2602,3032.0,-121.874001799,37.3498687627,359.244620506
2603,3033.0,-121.873994164,37.3498721172,359.31403559
2604,3034.0,-121.873986584,37.3498754478,359.382954998
2605,3035.0,-121.873979216,37.3498786852,359.449922547
2606,3036.0,-121.873971921,37.3498818906,359.516238553
2607,3037.0,-121.873964817,37.3498850119,359.580823619
2608,3038.0,-121.873958838,37.3498876392,359.635185165
2609,3039.0,-121.87395333,37.3498900589,359.68524189
2610,3040.0,-121.873947981,37.3498924097,359.733876443
2611,3041.0,-121.873942725,37.3498947192,359.781688291
2612,3042.0,-121.873937394,37.3498970611,359.830096477
2613,3043.0,-121.873932037,37.3498994157,359.878822329
2614,3044.0,-121.873926546,37.3499018281,359.928763867
2615,3045.0,-121.873919407,37.3499049649,359.991625754
2616,3046.0,-121.873912595,37.3499079978,360.051929058
2617,3047.0,-121.87390612,37.3499108862,360.111368173
2618,3048.0,-121.873899714,37.3499137445,360.170483351
2619,3049.0,-121.873893505,37.3499165148,360.227788063
2620,3050.0,-121.873887637,37.3499191329,360.281967182
2621,3051.0,-121.873881571,37.3499218393,360.337977363
2622,3052.0,-121.873875613,37.3499244974,360.392955954
2623,3053.0,-121.873870009,37.3499269979,360.444694687
2624,3054.0,-121.873864152,37.3499296109,360.498776142
2625,3055.0,-121.873858298,37.3499322223,360.552790813
2626,3056.0,-121.873852618,37.3499347567,360.605205604
2627,3057.0,-121.873846605,37.3499374395,360.660739261
2628,3058.0,-121.873840878,37.3499399943,360.713597252
2629,3059.0,-121.873835277,37.3499424932,360.765274725
2630,3060.0,-121.873829706,37.3499449788,360.816699634
2631,3061.0,-121.873824308,37.3499473875,360.866539065
2632,3062.0,-121.873818192,37.3499501163,360.923391287
2633,3063.0,-121.873809969,37.3499537793,361.004888838
2634,3064.0,-121.873801216,37.3499575479,361.090788264
2635,3065.0,-121.873791982,37.3499615255,361.176018042
2636,3066.0,-121.873782827,37.3499654691,361.260526492
2637,3067.0,-121.873773596,37.3499694457,361.345745798
2638,3068.0,-121.873764584,37.3499733277,361.428931142
2639,3069.0,-121.873760035,37.3499752872,361.470896871
2640,3070.0,-121.873760035,37.3499752872,361.470896871
2641,3071.0,-121.873760035,37.3499752872,361.470896871
2642,3072.0,-121.873760035,37.3499752872,361.470896871
2643,3073.0,-121.873760035,37.3499752872,361.470896871
2644,3074.0,-121.873760035,37.3499752872,361.470896871
2645,3075.0,-121.873760035,37.3499752872,361.470896871
2646,3076.0,-121.873760035,37.3499752872,361.470896871
2647,3077.0,-121.873760035,37.3499752872,361.470896871
2648,3078.0,-121.873760035,37.3499752872,361.470896871
2649,3079.0,-121.873760043,37.3499752839,361.470896871
2650,3080.0,-121.87375549,37.3499772449,361.5128626
2651,3081.0,-121.873746481,37.3499811261,361.596030306
2652,3082.0,-121.87373741,37.3499850331,361.679767757
2653,3083.0,-121.873728314,37.3499889515,361.763732273
2654,3084.0,-121.873719198,37.3499928784,361.847876086
2655,3085.0,-121.873710068,37.3499968115,361.931694286
2656,3086.0,-121.873700711,37.3500008543,362.015891857
2657,3087.0,-121.873691619,37.3500048317,362.099096771
2658,3088.0,-121.87368282,37.350008681,362.18157358
2659,3089.0,-121.873674145,37.3500124766,362.262898142
2660,3090.0,-121.873665613,37.3500162094,362.342897072
2661,3091.0,-121.873657013,37.3500199718,362.423521441
2662,3092.0,-121.873648355,37.3500237598,362.504708204
2663,3093.0,-121.873639557,37.3500276087,362.587180747
2664,3094.0,-121.873630809,37.350031436,362.669167064
2665,3095.0,-121.873621915,37.3500353272,362.752571387
2666,3096.0,-121.873613086,37.3500391895,362.835326498
2667,3097.0,-121.873604029,37.3500431523,362.920439956
2668,3098.0,-121.873595324,37.3500469566,363.005394045
2669,3099.0,-121.873586842,37.3500505911,363.089356613
2670,3100.0,-121.873578097,37.3500543389,363.172644287
2671,3101.0,-121.87356924,37.3500581346,363.257006018
2672,3102.0,-121.873560584,37.3500618444,363.339441337
2673,3103.0,-121.873551683,37.3500656591,363.424204623
2674,3104.0,-121.873543129,37.3500693251,363.505673878
2675,3105.0,-121.873534087,37.3500732003,363.591787964
2676,3106.0,-121.873525403,37.3500769224,363.674504494
2677,3107.0,-121.873516462,37.3500807538,363.759663227
2678,3108.0,-121.873507701,37.3500845085,363.843088502
2679,3109.0,-121.873498721,37.3500883571,363.928120404
2680,3110.0,-121.873489531,37.3500923081,364.012086732
2681,3111.0,-121.873480331,37.3500963326,364.095543279
2682,3112.0,-121.873471377,37.3501002496,364.179477098
2683,3113.0,-121.873462591,37.3501040937,364.261844914
2684,3114.0,-121.873453616,37.3501080203,364.345985232
2685,3115.0,-121.873444705,37.3501119188,364.429526331
2686,3116.0,-121.873435861,37.3501157881,364.512428565
2687,3117.0,-121.873426851,37.3501197303,364.596903536
2688,3118.0,-121.87341827,37.3501234843,364.677359475
2689,3119.0,-121.873409454,37.3501273416,364.760027865
2690,3120.0,-121.873400867,37.3501310978,364.840504995
2691,3121.0,-121.873392153,37.3501349108,364.922626887
2692,3122.0,-121.873384475,37.3501382661,365.003791936
2693,3123.0,-121.873376912,37.3501413818,365.084956407
2694,3124.0,-121.873368454,37.3501448722,365.165486092
2695,3125.0,-121.873359805,37.350148442,365.247867074
2696,3126.0,-121.873351355,37.3501519293,365.328359405
2697,3127.0,-121.87334291,37.3501554145,365.408790237
2698,3128.0,-121.873334288,37.3501589727,365.49090781
2699,3129.0,-121.87332576,37.3501624921,365.57209941
2700,3130.0,-121.873316925,37.3501661386,365.656268645
2701,3131.0,-121.873308313,37.3501696924,365.738280747
2702,3132.0,-121.87329956,37.350173305,365.821629588
2703,3133.0,-121.873290819,37.3501769125,365.90490744
2704,3134.0,-121.873281288,37.3501808494,365.988109847
2705,3135.0,-121.873271553,37.350185054,366.073420666
2706,3136.0,-121.873262908,37.3501888188,366.155858284
2707,3137.0,-121.873254081,37.3501926627,366.241292725
2708,3138.0,-121.873245447,37.3501964226,366.324827315
2709,3139.0,-121.873236593,37.3502002783,366.410495231
2710,3140.0,-121.873227756,37.3502041268,366.496027445
2711,3141.0,-121.873218798,37.350208028,366.582735266
2712,3142.0,-121.873209657,37.3502120085,366.671181333
2713,3143.0,-121.873200179,37.3502161361,366.762909475
2714,3144.0,-121.873189356,37.3502208492,366.867640299
2715,3145.0,-121.873179473,37.3502251583,366.971668018
2716,3146.0,-121.873169522,37.3502292733,367.076775644
2717,3147.0,-121.873158708,37.3502336658,367.181103548
2718,3148.0,-121.873147408,37.3502382566,367.287025697
2719,3149.0,-121.873136305,37.3502427675,367.391140803
2720,3150.0,-121.87312502,37.3502473516,367.496930548
2721,3151.0,-121.873114126,37.3502517772,367.599046761
2722,3152.0,-121.873103948,37.3502559121,367.694475999
2723,3153.0,-121.873093516,37.3502601502,367.792273779
2724,3154.0,-121.873083284,37.3502643068,367.888194731
2725,3155.0,-121.87307552,37.3502674951,367.983284615
2726,3156.0,-121.873068176,37.3502700333,368.075274831
2727,3157.0,-121.873058095,37.3502734414,368.168826441
2728,3158.0,-121.873047379,37.3502770661,368.263376745
2729,3159.0,-121.873036312,37.3502808091,368.361024154
2730,3160.0,-121.873024987,37.3502846397,368.460954106
2731,3161.0,-121.873013712,37.3502884535,368.560447388
2732,3162.0,-121.87300237,37.3502922896,368.660524781
2733,3163.0,-121.872991018,37.3502961292,368.760684128
2734,3164.0,-121.872979518,37.3503000192,368.862159502
2735,3165.0,-121.872968832,37.3503036374,368.964129968
2736,3166.0,-121.872957642,37.350307213,369.067841914
2737,3167.0,-121.872945272,37.3503110569,369.171491227
2738,3168.0,-121.872932948,37.3503148874,369.27141878
2739,3169.0,-121.872924866,37.3503173993,369.336951334
2740,3170.0,-121.872917304,37.3503197496,369.398250043
